Date,Product,Region,Quantity,Unit_Price,Discount,Total_Sales
2024-03-13,Headphones,North,17,1308,5,21124.2
2024-03-14,Laptop,West,4,116,5,440.79999999999995
2024-03-14,Monitor,South,13,227,15,2508.35
2024-03-14,Headphones,South,11,363,20,3194.4
2024-03-14,Keyboard,West,10,273,0,2730.0
2024-03-14,Monitor,East,12,1441,0,17292.0
2024-03-14,Keyboard,West,7,1158,0,8106.0
2024-03-15,Monitor,South,18,1037,10,16799.4
2024-03-15,Mouse,North,14,297,15,3534.2999999999997
2024-03-15,Keyboard,South,7,1039,10,6545.7
2024-03-15,Laptop,West,18,1450,20,20880.0
2024-03-16,Keyboard,East,9,343,0,3087.0
2024-03-16,Headphones,East,4,1350,5,5130.0
2024-03-16,Laptop,West,2,505,20,808.0
2024-03-16,Headphones,West,5,462,15,1963.5
2024-03-16,Headphones,North,10,1251,5,11884.5
2024-03-16,Headphones,South,19,285,0,5415.0
2024-03-16,Headphones,South,6,210,10,1134.0
2024-03-17,Laptop,East,19,1040,15,16796.0
2024-03-17,Keyboard,West,19,711,10,12158.1
2024-03-17,Mouse,South,4,601,10,2163.6
2024-03-17,Keyboard,North,19,1269,0,24111.0
2024-03-17,Laptop,North,17,194,10,2968.2000000000003
2024-03-18,Headphones,East,1,599,15,509.15
2024-03-18,Mouse,South,8,934,15,6351.2
2024-03-18,Laptop,South,1,1051,0,1051.0
2024-03-18,Keyboard,East,15,268,10,3618.0
2024-03-18,Keyboard,North,10,843,15,7165.5
2024-03-19,Laptop,North,10,1359,0,13590.0
2024-03-19,Mouse,North,18,772,20,11116.800000000001
2024-03-19,Headphones,West,16,499,10,7185.6
2024-03-20,Laptop,South,5,221,20,884.0
2024-03-20,Mouse,South,17,1491,0,25347.0
2024-03-20,Laptop,South,7,285,15,1695.75
2024-03-20,Headphones,North,12,420,15,4284.0
2024-03-20,Mouse,West,19,1421,15,22949.149999999998
2024-03-21,Mouse,North,2,794,20,1270.4
2024-03-21,Keyboard,East,1,758,0,758.0
2024-03-21,Mouse,East,15,105,10,1417.5
2024-03-21,Monitor,East,7,140,20,784.0
2024-03-21,Headphones,West,5,1489,15,6328.25
2024-03-21,Mouse,East,17,1227,5,19816.05
2024-03-21,Headphones,South,15,918,20,11016.0
2024-03-22,Headphones,East,3,1455,15,3710.25
2024-03-22,Mouse,South,4,979,5,3720.2
2024-03-22,Laptop,West,7,539,20,3018.4
2024-03-22,Keyboard,South,12,195,15,1989.0
2024-03-22,Keyboard,East,10,186,15,1581.0
2024-03-22,Monitor,North,16,1276,15,17353.6
2024-03-22,Mouse,South,11,1072,5,11202.4
2024-03-23,Laptop,West,16,349,10,5025.6
2024-03-23,Laptop,North,13,372,5,4594.2
2024-03-23,Headphones,West,9,1062,5,9080.1
2024-03-23,Keyboard,East,12,781,5,8903.4
2024-03-23,Headphones,West,10,695,15,5907.5
2024-03-23,Headphones,North,12,886,20,8505.6
2024-03-23,Mouse,South,9,156,20,1123.2
2024-03-24,Laptop,West,6,262,10,1414.8
2024-03-24,Keyboard,East,10,1422,5,13509.0
2024-03-24,Mouse,North,18,342,5,5848.2
2024-03-24,Monitor,East,3,330,0,990.0
2024-03-24,Keyboard,South,12,594,10,6415.2
2024-03-24,Monitor,East,8,540,20,3456.0
2024-03-25,Keyboard,North,16,683,15,9288.8
2024-03-25,Headphones,West,8,1402,20,8972.800000000001
2024-03-25,Headphones,North,10,720,15,6120.0
2024-03-25,Keyboard,North,18,360,0,6480.0
2024-03-25,Mouse,East,16,750,5,11400.0
2024-03-25,Headphones,North,16,578,15,7860.8
2024-03-25,Mouse,West,14,1315,10,16569.0
2024-03-26,Laptop,South,17,799,10,12224.7
2024-03-26,Keyboard,North,6,590,0,3540.0
2024-03-26,Laptop,West,16,967,20,12377.6
2024-03-26,Headphones,West,2,367,0,734.0
2024-03-26,Monitor,North,14,602,10,7585.2
2024-03-26,Laptop,North,15,485,10,6547.5
2024-03-27,Mouse,South,11,939,10,9296.1
2024-03-27,Keyboard,South,13,1088,10,12729.6
2024-03-27,Monitor,North,12,1235,20,11856.0
2024-03-27,Laptop,West,19,257,20,3906.4
2024-03-28,Keyboard,West,19,1155,10,19750.5
2024-03-28,Monitor,South,8,1038,20,6643.200000000001
2024-03-28,Headphones,North,10,394,20,3152.0
2024-03-28,Headphones,South,14,762,20,8534.4
2024-03-28,Monitor,South,7,584,5,3883.6
2024-03-29,Keyboard,North,4,774,15,2631.6
2024-03-29,Keyboard,East,8,787,10,5666.400000000001
2024-03-29,Laptop,East,5,627,5,2978.25
2024-03-29,Keyboard,South,4,699,10,2516.4
2024-03-29,Keyboard,North,13,1203,0,15639.0
2024-03-29,Headphones,East,11,968,0,10648.0
2024-03-30,Headphones,East,4,659,10,2372.4
2024-03-30,Monitor,East,15,1361,10,18373.5
2024-03-30,Headphones,North,9,367,0,3303.0
2024-03-30,Mouse,North,12,1025,0,12300.0
2024-03-30,Laptop,West,18,154,0,2772.0
2024-03-30,Keyboard,East,13,459,0,5967.0
2024-03-31,Keyboard,West,1,675,20,540.0
2024-03-31,Headphones,East,8,522,10,3758.4
2024-03-31,Headphones,South,7,1426,10,8983.800000000001
2024-03-31,Keyboard,South,1,319,5,303.05
2024-04-01,Monitor,North,8,974,20,6233.6
2024-04-01,Mouse,South,1,1037,20,829.6
2024-04-01,Headphones,South,13,96,15,1060.8
2024-04-01,Laptop,West,15,695,20,8340.0
2024-04-01,Keyboard,West,5,1370,20,5480.0
2024-04-01,Laptop,South,12,1207,15,12311.4
2024-04-02,Laptop,West,1,693,15,589.05
2024-04-02,Headphones,North,7,1492,0,10444.0
2024-04-02,Keyboard,West,19,1138,5,20540.899999999998
2024-04-02,Headphones,East,6,944,0,5664.0
2024-04-02,Headphones,West,17,360,10,5508.0
2024-04-02,Mouse,East,7,1213,20,6792.8
2024-04-02,Monitor,West,18,1142,15,17472.6
2024-04-03,Headphones,East,12,593,20,5692.8
2024-04-03,Headphones,South,7,45,5,299.25
2024-04-03,Laptop,East,4,552,20,1766.4
2024-04-03,Laptop,East,15,964,10,13014.0
2024-04-03,Laptop,North,10,450,15,3825.0
2024-04-03,Headphones,South,4,615,5,2337.0
2024-04-03,Monitor,North,5,505,10,2272.5
2024-04-04,Monitor,East,14,938,15,11162.199999999999
2024-04-04,Headphones,West,16,1186,20,15180.800000000001
2024-04-04,Headphones,East,17,1320,5,21318.0
2024-04-04,Monitor,West,15,253,15,3225.75
2024-04-04,Keyboard,East,9,328,15,2509.2
2024-04-04,Laptop,North,11,1086,20,9556.800000000001
2024-04-05,Monitor,North,5,990,0,4950.0
2024-04-05,Monitor,West,9,1009,15,7718.849999999999
2024-04-05,Mouse,South,3,261,20,626.4000000000001
2024-04-05,Keyboard,North,18,639,20,9201.6
2024-04-06,Monitor,West,18,150,0,2700.0
2024-04-06,Monitor,West,17,82,5,1324.3
2024-04-06,Laptop,North,5,34,10,153.0
2024-04-07,Monitor,East,6,1303,20,6254.400000000001
2024-04-07,Keyboard,North,11,184,0,2024.0
2024-04-07,Laptop,North,1,406,5,385.7
2024-04-07,Headphones,East,10,347,15,2949.5
2024-04-07,Laptop,West,15,124,0,1860.0
2024-04-08,Monitor,North,15,618,20,7416.0
2024-04-08,Headphones,North,2,333,10,599.4
2024-04-08,Monitor,South,15,705,20,8460.0
2024-04-08,Headphones,North,11,239,0,2629.0
2024-04-09,Keyboard,South,2,115,20,184.0
2024-04-09,Laptop,West,7,987,10,6218.1
2024-04-09,Mouse,South,1,697,20,557.6
2024-04-09,Keyboard,East,3,870,5,2479.5
2024-04-09,Keyboard,East,11,130,5,1358.5
2024-04-10,Headphones,West,5,151,20,604.0
2024-04-10,Laptop,North,17,117,20,1591.2
2024-04-10,Laptop,West,12,168,10,1814.4
2024-04-10,Monitor,East,12,1087,5,12391.8
2024-04-10,Mouse,North,4,1491,15,5069.4
2024-04-11,Mouse,North,2,1078,10,1940.4
2024-04-11,Keyboard,East,19,283,5,5108.15
2024-04-11,Keyboard,South,15,1130,5,16102.5
2024-04-11,Keyboard,West,10,194,15,1649.0
2024-04-12,Keyboard,East,16,1199,0,19184.0
2024-04-12,Monitor,East,5,618,15,2626.5
2024-04-12,Headphones,North,11,926,0,10186.0
2024-04-12,Mouse,West,19,1303,20,19805.600000000002
2024-04-13,Laptop,West,10,315,0,3150.0
2024-04-13,Monitor,South,10,1385,0,13850.0
2024-04-13,Mouse,East,7,731,15,4349.45
2024-04-13,Monitor,East,17,1391,0,23647.0
2024-04-14,Laptop,North,12,1208,20,11596.800000000001
2024-04-14,Keyboard,West,15,105,10,1417.5
2024-04-14,Headphones,South,12,79,5,900.5999999999999
2024-04-14,Mouse,West,3,893,10,2411.1
2024-04-15,Monitor,North,5,1411,0,7055.0
2024-04-15,Monitor,North,2,818,15,1390.6
2024-04-15,Laptop,South,12,703,15,7170.599999999999
2024-04-16,Laptop,North,11,32,10,316.8
2024-04-16,Mouse,West,8,467,15,3175.6
2024-04-16,Laptop,East,14,1173,0,16422.0
2024-04-16,Keyboard,West,13,744,15,8221.199999999999
2024-04-16,Keyboard,East,14,546,5,7261.799999999999
2024-04-17,Keyboard,West,4,344,10,1238.4
2024-04-17,Laptop,East,19,1215,20,18468.0
2024-04-17,Laptop,South,10,1463,0,14630.0
2024-04-17,Headphones,South,11,681,20,5992.8
2024-04-17,Laptop,North,13,577,0,7501.0
2024-04-17,Laptop,East,7,585,15,3480.75
2024-04-17,Headphones,West,5,604,15,2567.0
2024-04-18,Monitor,West,13,560,10,6552.0
2024-04-18,Headphones,South,3,328,10,885.6
2024-04-18,Mouse,North,16,1316,5,20003.2
2024-04-18,Monitor,West,16,651,5,9895.199999999999
2024-04-19,Mouse,North,19,1275,15,20591.25
2024-04-19,Mouse,South,14,1499,15,17838.1
2024-04-19,Headphones,North,8,1077,15,7323.599999999999
2024-04-19,Headphones,East,16,602,10,8668.800000000001
2024-04-19,Monitor,North,1,1032,15,877.1999999999999
2024-04-19,Keyboard,East,6,235,5,1339.5
2024-04-20,Headphones,North,6,1259,0,7554.0
2024-04-20,Headphones,West,19,351,10,6002.1
2024-04-20,Mouse,East,13,1146,20,11918.400000000001
2024-04-20,Headphones,West,17,1212,15,17513.399999999998
2024-04-20,Headphones,South,4,497,20,1590.4
2024-04-21,Mouse,West,4,1445,20,4624.0
2024-04-21,Keyboard,South,18,273,0,4914.0
2024-04-21,Headphones,South,5,1385,20,5540.0
2024-04-22,Laptop,West,12,65,20,624.0
2024-04-22,Keyboard,East,14,764,10,9626.4
2024-04-22,Mouse,South,8,1089,15,7405.2
2024-04-23,Headphones,East,8,22,15,149.6
2024-04-23,Headphones,North,18,530,20,7632.0
2024-04-23,Monitor,East,18,1432,10,23198.4
2024-04-23,Mouse,East,11,1358,5,14191.099999999999
2024-04-23,Headphones,South,17,381,0,6477.0
2024-04-24,Laptop,South,15,35,15,446.25
2024-04-24,Mouse,West,6,409,15,2085.9
2024-04-24,Laptop,East,4,843,15,2866.2
2024-04-25,Keyboard,East,12,250,15,2550.0
2024-04-25,Laptop,East,9,1243,0,11187.0
2024-04-25,Headphones,East,12,917,20,8803.2
2024-04-25,Keyboard,West,18,390,10,6318.0
2024-04-26,Monitor,North,6,301,5,1715.6999999999998
2024-04-26,Mouse,East,8,459,5,3488.3999999999996
2024-04-26,Laptop,North,12,1284,20,12326.400000000001
2024-04-26,Keyboard,West,16,620,10,8928.0
2024-04-26,Headphones,North,16,1209,10,17409.600000000002
2024-04-26,Laptop,South,14,1004,15,11947.6
2024-04-26,Keyboard,West,13,1146,5,14153.099999999999
2024-04-27,Monitor,West,8,539,0,4312.0
2024-04-27,Mouse,West,15,1271,15,16205.25
2024-04-27,Laptop,East,14,1065,20,11928.0
2024-04-27,Keyboard,South,5,370,20,1480.0
2024-04-28,Mouse,West,1,849,20,679.2
2024-04-28,Mouse,East,6,312,20,1497.6000000000001
2024-04-28,Monitor,South,10,617,20,4936.0
2024-04-28,Mouse,South,15,754,10,10179.0
2024-04-28,Laptop,East,17,1000,0,17000.0
2024-04-28,Keyboard,East,17,599,20,8146.400000000001
2024-04-29,Headphones,West,1,511,15,434.34999999999997
2024-04-29,Monitor,South,13,1435,15,15856.75
2024-04-29,Headphones,East,9,236,5,2017.8
2024-04-30,Monitor,West,14,454,15,5402.599999999999
2024-04-30,Mouse,North,17,950,0,16150.0
2024-04-30,Headphones,East,4,874,15,2971.6
2024-04-30,Monitor,North,13,804,20,8361.6
2024-04-30,Monitor,South,5,479,20,1916.0
2024-05-01,Laptop,East,2,1060,0,2120.0
2024-05-01,Laptop,West,9,1358,20,9777.6
2024-05-01,Laptop,South,14,1188,0,16632.0
2024-05-02,Laptop,North,13,1497,10,17514.9
2024-05-02,Laptop,South,14,426,5,5665.8
2024-05-02,Keyboard,East,19,1130,15,18249.5
2024-05-02,Monitor,East,10,750,0,7500.0
2024-05-02,Mouse,West,6,1105,20,5304.0
2024-05-03,Monitor,South,19,1360,15,21964.0
2024-05-03,Mouse,North,18,265,0,4770.0
2024-05-03,Headphones,West,10,945,20,7560.0
2024-05-03,Mouse,South,16,191,0,3056.0
2024-05-04,Mouse,North,4,1069,5,4062.2
2024-05-04,Mouse,West,11,773,0,8503.0
2024-05-04,Headphones,South,6,1450,10,7830.0
2024-05-04,Headphones,West,16,35,5,532.0
2024-05-04,Headphones,West,15,1038,0,15570.0
2024-05-05,Laptop,East,5,1470,10,6615.0
2024-05-05,Mouse,West,12,170,0,2040.0
2024-05-05,Laptop,North,6,627,20,3009.6000000000004
2024-05-05,Mouse,East,1,1346,5,1278.7
2024-05-06,Headphones,North,13,137,20,1424.8000000000002
2024-05-06,Monitor,West,19,659,15,10642.85
2024-05-06,Mouse,North,10,683,20,5464.0
2024-05-06,Laptop,West,4,1205,15,4097.0
2024-05-06,Keyboard,East,10,533,0,5330.0
2024-05-06,Headphones,North,6,600,0,3600.0
2024-05-06,Headphones,West,18,1136,15,17380.8
2024-05-07,Laptop,East,16,875,15,11900.0
2024-05-07,Keyboard,East,8,1346,5,10229.6
2024-05-07,Headphones,South,17,179,0,3043.0
2024-05-07,Headphones,East,10,1411,10,12699.0
2024-05-07,Mouse,West,17,1060,15,15317.0
2024-05-08,Monitor,East,14,327,5,4349.099999999999
2024-05-08,Monitor,North,11,1197,5,12508.65
2024-05-08,Headphones,East,18,1403,15,21465.899999999998
2024-05-08,Mouse,South,10,600,5,5700.0
2024-05-08,Mouse,North,6,918,0,5508.0
2024-05-08,Headphones,North,2,853,0,1706.0
2024-05-08,Mouse,West,2,573,15,974.1
2024-05-09,Monitor,North,12,578,20,5548.8
2024-05-09,Laptop,North,5,1205,0,6025.0
2024-05-09,Mouse,South,19,225,0,4275.0
2024-05-10,Keyboard,North,10,398,10,3582.0
2024-05-10,Laptop,North,4,1067,15,3627.7999999999997
2024-05-10,Keyboard,North,5,1063,10,4783.5
2024-05-10,Headphones,South,15,326,20,3912.0
2024-05-10,Keyboard,North,9,1458,0,13122.0
2024-05-10,Mouse,North,2,668,10,1202.4
2024-05-11,Headphones,North,13,788,0,10244.0
2024-05-11,Monitor,West,10,1327,0,13270.0
2024-05-11,Keyboard,West,12,1361,15,13882.199999999999
2024-05-11,Keyboard,South,1,605,15,514.25
2024-05-11,Keyboard,North,14,389,10,4901.400000000001
2024-05-11,Keyboard,East,12,969,20,9302.4
2024-05-11,Mouse,North,1,416,10,374.40000000000003
2024-05-12,Keyboard,West,6,555,10,2997.0
2024-05-12,Keyboard,South,8,969,20,6201.6
2024-05-12,Monitor,South,10,374,15,3179.0
2024-05-12,Laptop,North,4,1022,10,3679.2000000000003
2024-05-12,Keyboard,West,11,1299,15,12145.65
2024-05-13,Laptop,North,10,1302,10,11718.0
2024-05-13,Monitor,West,16,726,5,11035.199999999999
2024-05-13,Keyboard,West,6,807,10,4357.8
2024-05-13,Monitor,East,12,901,20,8649.6
2024-05-13,Keyboard,East,14,677,15,8056.3
2024-05-14,Headphones,North,14,1004,10,12650.4
2024-05-14,Monitor,West,15,450,10,6075.0
2024-05-14,Mouse,West,6,379,15,1932.8999999999999
2024-05-14,Headphones,East,3,797,0,2391.0
2024-05-14,Keyboard,East,16,344,5,5228.8
2024-05-14,Mouse,South,8,88,20,563.2
2024-05-14,Laptop,West,4,1291,0,5164.0
2024-05-15,Headphones,West,6,376,0,2256.0
2024-05-15,Mouse,North,4,432,15,1468.8
2024-05-15,Monitor,West,10,1298,15,11033.0
2024-05-15,Mouse,North,13,1217,5,15029.949999999999
2024-05-15,Laptop,North,16,866,0,13856.0
2024-05-15,Headphones,North,6,86,15,438.59999999999997
2024-05-16,Laptop,West,1,1202,20,961.6
2024-05-16,Keyboard,East,8,267,20,1708.8000000000002
2024-05-16,Mouse,South,12,1321,0,15852.0
2024-05-16,Keyboard,West,5,313,10,1408.5
2024-05-16,Laptop,North,10,1223,20,9784.0
2024-05-16,Keyboard,West,17,1051,10,16080.300000000001
2024-05-17,Keyboard,West,18,1134,5,19391.399999999998
2024-05-17,Headphones,South,3,1262,0,3786.0
2024-05-17,Keyboard,East,18,1465,0,26370.0
2024-05-17,Keyboard,East,5,920,20,3680.0
2024-05-17,Monitor,North,6,917,10,4951.8
2024-05-17,Monitor,West,9,523,10,4236.3
2024-05-17,Mouse,West,11,631,0,6941.0
2024-05-18,Headphones,South,16,1094,10,15753.6
2024-05-18,Mouse,West,1,1199,20,959.2
2024-05-18,Mouse,North,12,795,5,9063.0
2024-05-19,Mouse,East,7,44,20,246.4
2024-05-19,Monitor,West,19,453,5,8176.65
2024-05-19,Headphones,West,10,115,15,977.5
2024-05-20,Headphones,West,8,301,15,2046.8
2024-05-20,Keyboard,East,14,1253,20,14033.6
2024-05-20,Monitor,East,17,134,10,2050.2000000000003
2024-05-20,Laptop,East,7,1005,15,5979.75
2024-05-21,Headphones,South,18,986,20,14198.400000000001
2024-05-21,Headphones,South,5,716,10,3222.0
2024-05-21,Laptop,South,17,1131,10,17304.3
2024-05-21,Mouse,East,3,722,0,2166.0
2024-05-21,Mouse,North,17,1352,15,19536.399999999998
2024-05-22,Laptop,West,17,1021,20,13885.6
2024-05-22,Headphones,North,3,789,20,1893.6000000000001
2024-05-22,Headphones,West,7,501,0,3507.0
2024-05-23,Laptop,North,16,1319,5,20048.8
2024-05-23,Headphones,South,7,1470,0,10290.0
2024-05-23,Laptop,East,17,387,20,5263.200000000001
2024-05-23,Headphones,West,16,783,5,11901.599999999999
2024-05-23,Monitor,North,15,179,5,2550.75
2024-05-23,Mouse,North,14,1223,0,17122.0
2024-05-23,Monitor,West,8,1257,10,9050.4
2024-05-24,Headphones,West,10,1452,20,11616.0
2024-05-24,Keyboard,North,1,517,5,491.15
2024-05-24,Mouse,North,4,980,15,3332.0
2024-05-24,Monitor,South,4,540,10,1944.0
2024-05-24,Headphones,West,5,528,20,2112.0
2024-05-24,Headphones,West,16,1489,0,23824.0
2024-05-25,Keyboard,West,5,282,10,1269.0
2024-05-25,Laptop,North,18,1344,5,22982.399999999998
2024-05-25,Keyboard,West,10,348,20,2784.0
2024-05-25,Keyboard,South,15,1242,15,15835.5
2024-05-25,Headphones,West,4,530,15,1802.0
2024-05-25,Headphones,North,6,1263,10,6820.2
2024-05-26,Laptop,East,6,1429,10,7716.6
2024-05-26,Headphones,West,5,613,15,2605.25
2024-05-26,Laptop,North,14,1337,5,17782.1
2024-05-26,Laptop,South,3,888,15,2264.4
2024-05-26,Keyboard,North,16,786,5,11947.199999999999
2024-05-26,Laptop,North,11,541,20,4760.8
2024-05-26,Mouse,North,10,800,15,6800.0
2024-05-27,Headphones,South,13,1247,15,13779.35
2024-05-27,Monitor,South,5,844,0,4220.0
2024-05-27,Mouse,East,13,688,10,8049.6
2024-05-27,Keyboard,West,1,390,10,351.0
2024-05-27,Laptop,South,9,323,10,2616.3
2024-05-28,Keyboard,West,7,394,15,2344.2999999999997
2024-05-28,Monitor,South,18,207,20,2980.8
2024-05-28,Mouse,South,12,550,0,6600.0
2024-05-28,Keyboard,East,18,965,5,16501.5
2024-05-28,Headphones,North,1,445,15,378.25
2024-05-28,Mouse,North,18,1384,5,23666.399999999998
2024-05-28,Monitor,West,17,178,15,2572.1
2024-05-29,Keyboard,West,1,429,5,407.54999999999995
2024-05-29,Monitor,West,1,1314,5,1248.3
2024-05-29,Laptop,East,2,84,15,142.79999999999998
2024-05-29,Mouse,South,15,1252,5,17841.0
2024-05-29,Keyboard,South,16,1177,10,16948.8
2024-05-29,Laptop,East,13,46,15,508.3
2024-05-29,Headphones,South,2,699,5,1328.1
2024-05-30,Headphones,East,14,1329,5,17675.7
2024-05-30,Headphones,South,10,395,10,3555.0
2024-05-30,Headphones,West,9,215,20,1548.0
2024-05-31,Headphones,North,5,866,5,4113.5
2024-05-31,Monitor,East,7,1037,0,7259.0
2024-05-31,Headphones,West,11,1070,0,11770.0
2024-05-31,Mouse,North,5,81,5,384.75
2024-06-01,Monitor,North,15,1158,0,17370.0
2024-06-01,Headphones,North,3,1459,10,3939.3
2024-06-01,Keyboard,South,16,1001,0,16016.0
2024-06-02,Monitor,North,8,83,20,531.2
2024-06-02,Mouse,East,2,477,10,858.6
2024-06-02,Headphones,East,6,1469,10,7932.6
2024-06-02,Mouse,East,17,315,5,5087.25
2024-06-02,Mouse,West,6,1237,20,5937.6
2024-06-03,Laptop,North,7,240,20,1344.0
2024-06-03,Headphones,East,1,1435,15,1219.75
2024-06-03,Mouse,East,15,765,20,9180.0
2024-06-03,Monitor,East,3,1064,0,3192.0
2024-06-03,Mouse,West,3,1276,0,3828.0
2024-06-04,Headphones,West,1,624,10,561.6
2024-06-04,Keyboard,South,13,614,20,6385.6
2024-06-04,Keyboard,South,4,1419,5,5392.2
2024-06-04,Monitor,South,7,1447,5,9622.55
2024-06-05,Laptop,West,14,295,15,3510.5
2024-06-05,Headphones,East,18,1267,10,20525.4
2024-06-05,Laptop,South,17,566,10,8659.800000000001
2024-06-05,Headphones,East,18,1377,20,19828.800000000003
2024-06-05,Mouse,East,19,1495,15,24144.25
2024-06-05,Keyboard,East,1,891,0,891.0
2024-06-05,Headphones,West,11,1040,15,9724.0
2024-06-06,Mouse,West,14,668,0,9352.0
2024-06-06,Mouse,North,18,888,20,12787.2
2024-06-06,Keyboard,West,7,1399,0,9793.0
2024-06-07,Monitor,South,13,304,5,3754.3999999999996
2024-06-07,Mouse,West,5,397,15,1687.25
2024-06-07,Laptop,South,6,1187,15,6053.7
2024-06-07,Monitor,West,11,22,15,205.7
2024-06-07,Headphones,South,19,234,10,4001.4
2024-06-08,Laptop,East,3,145,15,369.75
2024-06-08,Monitor,West,16,1341,20,17164.8
2024-06-08,Laptop,East,12,1208,5,13771.199999999999
2024-06-08,Monitor,South,3,653,15,1665.1499999999999
2024-06-08,Keyboard,West,6,1247,10,6733.8
2024-06-08,Mouse,South,1,1315,0,1315.0
2024-06-08,Laptop,North,9,1102,0,9918.0
2024-06-09,Laptop,East,2,350,10,630.0
2024-06-09,Headphones,West,7,374,5,2487.1
2024-06-09,Laptop,East,2,844,20,1350.4
2024-06-09,Keyboard,West,19,346,5,6245.299999999999
2024-06-09,Monitor,North,4,1252,20,4006.4
2024-06-09,Monitor,North,13,367,5,4532.45
2024-06-10,Laptop,West,8,819,0,6552.0
2024-06-10,Laptop,North,9,1383,20,9957.6
2024-06-10,Mouse,West,13,1308,15,14453.4
2024-06-10,Monitor,North,5,82,10,369.0
2024-06-10,Monitor,North,14,1244,15,14803.6
2024-06-10,Mouse,South,4,1245,10,4482.0
2024-06-11,Headphones,West,18,1100,15,16830.0
2024-06-11,Mouse,West,10,184,15,1564.0
2024-06-11,Laptop,East,4,893,15,3036.2
2024-06-11,Headphones,South,16,422,20,5401.6
2024-06-12,Keyboard,South,12,1059,0,12708.0
2024-06-12,Mouse,West,15,1146,15,14611.5
2024-06-12,Laptop,North,10,1321,20,10568.0
2024-06-12,Monitor,South,13,419,0,5447.0
2024-06-12,Keyboard,East,14,520,15,6188.0
2024-06-12,Monitor,North,17,716,5,11563.4
2024-06-13,Laptop,South,12,1114,20,10694.400000000001
2024-06-13,Mouse,West,13,985,20,10244.0
2024-06-13,Headphones,North,1,1043,0,1043.0
2024-06-13,Monitor,South,7,508,20,2844.8
2024-06-13,Headphones,West,7,1376,20,7705.6
2024-06-13,Keyboard,West,18,1126,5,19254.6
2024-06-14,Headphones,East,11,363,5,3793.35
2024-06-14,Laptop,West,2,1145,20,1832.0
2024-06-14,Keyboard,West,13,493,15,5447.65
2024-06-14,Headphones,West,14,805,10,10143.0
2024-06-14,Monitor,South,16,803,20,10278.400000000001
2024-06-14,Mouse,North,9,1404,20,10108.800000000001
2024-06-15,Monitor,North,15,481,10,6493.5
2024-06-15,Monitor,North,6,781,0,4686.0
2024-06-15,Monitor,West,17,483,10,7389.900000000001
2024-06-15,Laptop,South,2,97,15,164.9
2024-06-15,Laptop,West,15,389,20,4668.0
2024-06-15,Headphones,North,8,884,20,5657.6
2024-06-15,Laptop,South,3,547,15,1394.85
2024-06-16,Laptop,North,16,946,15,12865.6
2024-06-16,Monitor,North,1,890,5,845.5
2024-06-16,Monitor,East,15,1073,0,16095.0
2024-06-16,Headphones,West,7,259,20,1450.4
2024-06-17,Monitor,North,13,354,20,3681.6000000000004
2024-06-17,Monitor,South,2,405,0,810.0
2024-06-17,Mouse,East,15,813,15,10365.75
2024-06-18,Monitor,West,11,221,20,1944.8000000000002
2024-06-18,Headphones,North,19,512,5,9241.6
2024-06-18,Laptop,East,6,1109,15,5655.9
2024-06-18,Monitor,North,13,981,20,10202.400000000001
2024-06-19,Mouse,East,10,958,10,8622.0
2024-06-19,Mouse,East,7,218,15,1297.1
2024-06-19,Mouse,East,2,1001,10,1801.8
2024-06-19,Monitor,West,7,367,0,2569.0
2024-06-19,Keyboard,South,16,694,0,11104.0
2024-06-19,Keyboard,South,17,61,20,829.6
2024-06-19,Monitor,North,17,33,0,561.0
2024-06-20,Laptop,North,8,314,15,2135.2
2024-06-20,Mouse,North,16,1057,10,15220.800000000001
2024-06-20,Keyboard,East,14,1372,0,19208.0
2024-06-20,Keyboard,West,4,1065,15,3621.0
2024-06-21,Keyboard,South,11,818,10,8098.2
2024-06-21,Headphones,North,14,413,5,5492.9
2024-06-21,Keyboard,West,7,27,15,160.65
2024-06-22,Keyboard,East,16,380,20,4864.0
2024-06-22,Monitor,East,17,942,5,15213.3
2024-06-22,Headphones,West,1,813,15,691.05
2024-06-22,Keyboard,East,5,628,15,2669.0
2024-06-23,Headphones,North,12,1364,10,14731.2
2024-06-23,Mouse,East,8,574,10,4132.8
2024-06-23,Headphones,East,7,326,15,1939.7
2024-06-23,Laptop,West,13,487,10,5697.900000000001
2024-06-23,Headphones,East,5,295,15,1253.75
2024-06-23,Mouse,South,13,657,5,8113.95
2024-06-23,Keyboard,North,5,202,20,808.0
2024-06-24,Keyboard,East,13,1315,15,14530.75
2024-06-24,Headphones,West,2,1014,10,1825.2
2024-06-24,Headphones,North,6,33,15,168.29999999999998
2024-06-24,Keyboard,East,7,759,5,5047.349999999999
2024-06-25,Keyboard,East,1,277,5,263.15
2024-06-25,Laptop,West,15,1067,0,16005.0
2024-06-25,Mouse,West,19,484,15,7816.599999999999
2024-06-25,Monitor,West,9,1326,15,10143.9
2024-06-25,Laptop,East,10,466,0,4660.0
2024-06-26,Laptop,West,17,741,15,10707.449999999999
2024-06-26,Mouse,West,13,426,0,5538.0
2024-06-26,Monitor,South,15,967,0,14505.0
2024-06-27,Keyboard,South,1,577,0,577.0
2024-06-27,Headphones,East,15,910,0,13650.0
2024-06-27,Mouse,East,17,1061,10,16233.300000000001
2024-06-27,Headphones,West,2,483,10,869.4
2024-06-27,Headphones,South,2,75,0,150.0
